State,date,cases,deaths,population,p_cases,p_deaths,diff,p_diff,d_diff,p.d_diff
HI,2020-04-03T00:00:00Z,319,3,1415872,22.53028522352303,0.21188356009582787,34,2.4013470144193825,1,0.07062785336527597
HI,2020-04-04T00:00:00Z,351,3,1415872,24.79037653121186,0.21188356009582787,32,2.2600913076888283,0,0
HI,2020-04-05T00:00:00Z,371,4,1415872,26.202933598517383,0.2825114134611038,20,1.4125570673055243,1,0.07062785336527594
HI,2020-04-06T00:00:00Z,387,5,1415872,27.332979252361795,0.35313926682637975,16,1.1300456538444124,1,0.07062785336527594
HI,2020-04-07T00:00:00Z,410,6,1415872,28.957419879763144,0.42376712019165574,23,1.6244406274013485,1,0.070627853365276
HI,2020-04-08T00:00:00Z,435,6,1415872,30.723116213895043,0.42376712019165574,25,1.7656963341318992,0,0
HI,2020-04-09T00:00:00Z,442,6,1415872,31.217511187451972,0.42376712019165574,7,0.4943949735569291,0,0
HI,2020-04-10T00:00:00Z,465,8,1415872,32.84195181485332,0.5650228269222076,23,1.624440627401345,2,0.14125570673055188
HI,2020-04-11T00:00:00Z,486,8,1415872,34.32513673552412,0.5650228269222076,21,1.4831849206708014,0,0
HI,2020-04-12T00:00:00Z,498,9,1415872,35.17267097590743,0.6356506802874836,12,0.847534240383311,1,0.070627853365276
HI,2020-04-13T00:00:00Z,503,9,1415872,35.525810242733805,0.6356506802874836,5,0.35313926682637486,0,0
HI,2020-04-14T00:00:00Z,516,9,1415872,36.44397233648239,0.6356506802874836,13,0.9181620937485846,0,0
HI,2020-04-15T00:00:00Z,529,9,1415872,37.36213443023098,0.6356506802874836,13,0.9181620937485917,0,0
HI,2020-04-16T00:00:00Z,540,9,1415872,38.13904081724902,0.6356506802874836,11,0.7769063870180375,0,0
HI,2020-04-17T00:00:00Z,552,9,1415872,38.98657505763233,0.6356506802874836,12,0.847534240383311,0,0
HI,2020-04-18T00:00:00Z,573,9,1415872,40.469759978303124,0.6356506802874836,21,1.4831849206707943,0,0
HI,2020-04-19T00:00:00Z,579,9,1415872,40.89352709849478,0.6356506802874836,6,0.4237671201916555,0,0
HI,2020-04-20T00:00:00Z,583,9,1415872,41.17603851195588,0.6356506802874836,4,0.2825114134611013,0,0
HI,2020-04-21T00:00:00Z,585,9,1415872,41.317294218686435,0.6356506802874836,2,0.1412557067305542,0,0
HI,2020-04-22T00:00:00Z,591,9,1415872,41.74106133887809,0.6356506802874836,6,0.4237671201916555,0,0
HI,2020-04-23T00:00:00Z,595,9,1415872,42.02357275233919,0.6356506802874836,4,0.2825114134611013,0,0
HI,2020-04-24T00:00:00Z,599,9,1415872,42.3060841658003,0.6356506802874836,4,0.2825114134611084,0,0
HI,2020-04-25T00:00:00Z,603,9,1415872,42.5885955792614,0.6356506802874836,4,0.2825114134611013,0,0
HI,2020-04-26T00:00:00Z,605,9,1415872,42.72985128599195,0.6356506802874836,2,0.1412557067305471,0,0
HI,2020-04-27T00:00:00Z,606,9,1415872,42.80047913935723,0.6356506802874836,1,0.07062785336528066,0,0
HI,2020-04-28T00:00:00Z,606,9,1415872,42.80047913935723,0.6356506802874836,0,0,0,0
HI,2020-04-29T00:00:00Z,612,16,1415872,43.224246259548885,1.1300456538444152,6,0.4237671201916555,7,0.4943949735569316
HI,2020-04-30T00:00:00Z,617,16,1415872,43.57738552637527,1.1300456538444152,5,0.35313926682638197,0,0
HI,2020-05-01T00:00:00Z,618,16,1415872,43.64801337974055,1.1300456538444152,1,0.07062785336528066,0,0
HI,2020-05-02T00:00:00Z,618,16,1415872,43.64801337974055,1.1300456538444152,0,0,0,0
HI,2020-05-03T00:00:00Z,619,17,1415872,43.71864123310582,1.2006735072096912,1,0.07062785336527355,1,0.070627853365276
HI,2020-05-04T00:00:00Z,619,17,1415872,43.71864123310582,1.2006735072096912,0,0,0,0
HI,2020-05-05T00:00:00Z,624,17,1415872,44.071780499932196,1.2006735072096912,5,0.35313926682637486,0,0
HI,2020-05-06T00:00:00Z,625,17,1415872,44.142408353297476,1.2006735072096912,1,0.07062785336528066,0,0
HI,2020-05-07T00:00:00Z,627,17,1415872,44.28366406002802,1.2006735072096912,2,0.1412557067305471,0,0
HI,2020-05-08T00:00:00Z,627,17,1415872,44.28366406002802,1.2006735072096912,0,0,0,0
HI,2020-05-09T00:00:00Z,630,17,1415872,44.49554762012385,1.2006735072096912,3,0.21188356009582776,0,0
HI,2020-05-10T00:00:00Z,631,17,1415872,44.56617547348913,1.2006735072096912,1,0.07062785336528066,0,0
HI,2020-05-11T00:00:00Z,633,17,1415872,44.70743118021968,1.2006735072096912,2,0.1412557067305471,0,0
HI,2020-05-12T00:00:00Z,634,17,1415872,44.77805903358496,1.2006735072096912,1,0.07062785336528066,0,0
HI,2020-05-13T00:00:00Z,637,17,1415872,44.98994259368078,1.2006735072096912,3,0.21188356009582066,0,0
HI,2020-05-14T00:00:00Z,637,17,1415872,44.98994259368078,1.2006735072096912,0,0,0,0
HI,2020-05-15T00:00:00Z,637,17,1415872,44.98994259368078,1.2006735072096912,0,0,0,0
HI,2020-05-16T00:00:00Z,637,17,1415872,44.98994259368078,1.2006735072096912,0,0,0,0
HI,2020-05-17T00:00:00Z,638,17,1415872,45.06057044704606,1.2006735072096912,1,0.07062785336528066,0,0
HI,2020-05-18T00:00:00Z,638,17,1415872,45.06057044704606,1.2006735072096912,0,0,0,0
HI,2020-05-19T00:00:00Z,639,17,1415872,45.131198300411334,1.2006735072096912,1,0.07062785336527355,0,0
HI,2020-05-20T00:00:00Z,640,17,1415872,45.20182615377661,1.2006735072096912,1,0.07062785336527355,0,0
HI,2020-05-21T00:00:00Z,642,17,1415872,45.34308186050716,1.2006735072096912,2,0.1412557067305542,0,0
HI,2020-05-22T00:00:00Z,642,17,1415872,45.34308186050716,1.2006735072096912,0,0,0,0
HI,2020-05-23T00:00:00Z,643,17,1415872,45.413709713872436,1.2006735072096912,1,0.07062785336527355,0,0
HI,2020-05-24T00:00:00Z,643,17,1415872,45.413709713872436,1.2006735072096912,0,0,0,0
HI,2020-05-25T00:00:00Z,643,17,1415872,45.413709713872436,1.2006735072096912,0,0,0,0
HI,2020-05-26T00:00:00Z,643,17,1415872,45.413709713872436,1.2006735072096912,0,0,0,0
HI,2020-05-27T00:00:00Z,643,17,1415872,45.413709713872436,1.2006735072096912,0,0,0,0
HI,2020-05-28T00:00:00Z,646,17,1415872,45.62559327396826,1.2006735072096912,3,0.21188356009582776,0,0
HI,2020-05-29T00:00:00Z,648,17,1415872,45.76684898069882,1.2006735072096912,2,0.1412557067305542,0,0
HI,2020-05-30T00:00:00Z,651,17,1415872,45.978732540794645,1.2006735072096912,3,0.21188356009582776,0,0
HI,2020-05-31T00:00:00Z,651,17,1415872,45.978732540794645,1.2006735072096912,0,0,0,0
HI,2020-06-01T00:00:00Z,651,17,1415872,45.978732540794645,1.2006735072096912,0,0,0,0
HI,2020-06-02T00:00:00Z,652,17,1415872,46.049360394159926,1.2006735072096912,1,0.07062785336528066,0,0
HI,2020-06-03T00:00:00Z,653,17,1415872,46.1199882475252,1.2006735072096912,1,0.07062785336527355,0,0
HI,2020-06-04T00:00:00Z,655,17,1415872,46.261243954255754,1.2006735072096912,2,0.1412557067305542,0,0
HI,2020-06-05T00:00:00Z,664,17,1415872,46.89689463454324,1.2006735072096912,9,0.6356506802874833,0,0
HI,2020-06-06T00:00:00Z,673,17,1415872,47.53254531483072,1.2006735072096912,9,0.6356506802874833,0,0
HI,2020-06-07T00:00:00Z,675,17,1415872,47.67380102156127,1.2006735072096912,2,0.1412557067305471,0,0
HI,2020-06-08T00:00:00Z,676,17,1415872,47.74442887492655,1.2006735072096912,1,0.07062785336528066,0,0
HI,2020-06-09T00:00:00Z,682,17,1415872,48.168195995118204,1.2006735072096912,6,0.4237671201916555,0,0
HI,2020-06-10T00:00:00Z,685,17,1415872,48.38007955521403,1.2006735072096912,3,0.21188356009582776,0,0
HI,2020-06-11T00:00:00Z,692,17,1415872,48.87447452877096,1.2006735072096912,7,0.4943949735569291,0,0
HI,2020-06-12T00:00:00Z,706,17,1415872,49.863264475884826,1.2006735072096912,14,0.9887899471138653,0,0
HI,2020-06-13T00:00:00Z,723,17,1415872,51.06393798309451,1.2006735072096912,17,1.200673507209686,0,0
HI,2020-06-14T00:00:00Z,728,17,1415872,51.4170772499209,1.2006735072096912,5,0.3531392668263891,0,0
HI,2020-06-15T00:00:00Z,736,17,1415872,51.9821000768431,1.2006735072096912,8,0.5650228269222026,0,0
HI,2020-06-16T00:00:00Z,740,17,1415872,52.264611490304205,1.2006735072096912,4,0.2825114134611013,0,0
HI,2020-06-17T00:00:00Z,744,17,1415872,52.54712290376531,1.2006735072096912,4,0.2825114134611084,0,0
HI,2020-06-18T00:00:00Z,762,17,1415872,53.81842426434028,1.2006735072096912,18,1.2713013605749666,0,0
HI,2020-06-19T00:00:00Z,789,17,1415872,55.72537630520274,1.2006735072096912,27,1.906952040862457,0,0
HI,2020-06-20T00:00:00Z,803,17,1415872,56.714166252316595,1.2006735072096912,14,0.9887899471138581,0,0
HI,2020-06-21T00:00:00Z,814,17,1415872,57.491072639334625,1.2006735072096912,11,0.7769063870180304,0,0
HI,2020-06-22T00:00:00Z,816,17,1415872,57.63232834606518,1.2006735072096912,2,0.1412557067305542,0,0
HI,2020-06-23T00:00:00Z,819,17,1415872,57.84421190616101,1.2006735072096912,3,0.21188356009582776,0,0
HI,2020-06-24T00:00:00Z,835,17,1415872,58.97425756000543,1.2006735072096912,16,1.1300456538444195,0,0
HI,2020-06-25T00:00:00Z,850,17,1415872,60.033675360484565,1.2006735072096912,15,1.0594178004791388,0,0
HI,2020-06-26T00:00:00Z,866,17,1415872,61.16372101432898,1.2006735072096912,16,1.1300456538444124,0,0
HI,2020-06-27T00:00:00Z,856,18,1415872,60.45744248067622,1.2713013605749672,-10,-0.7062785336527568,1,0.070627853365276
HI,2020-06-28T00:00:00Z,883,18,1415872,62.364394521538664,1.2713013605749672,27,1.9069520408624427,0,0
HI,2020-06-29T00:00:00Z,884,18,1415872,62.435022374903944,1.2713013605749672,1,0.07062785336528066,0,0
HI,2020-06-30T00:00:00Z,917,18,1415872,64.76574153595806,1.2713013605749672,33,2.3307191610541125,0,0
HI,2020-07-01T00:00:00Z,909,18,1415872,64.20071870903585,1.2713013605749672,-8,-0.5650228269222026,0,0
HI,2020-07-02T00:00:00Z,929,18,1415872,65.61327577634137,1.2713013605749672,20,1.4125570673055137,0,0
HI,2020-07-03T00:00:00Z,974,19,1415872,68.79152917777878,1.3419292139402432,45,3.1782534014374164,1,0.070627853365276
HI,2020-07-04T00:00:00Z,981,19,1415872,69.28592415133572,1.3419292139402432,7,0.4943949735569362,0,0
HI,2020-07-05T00:00:00Z,1005,19,1415872,70.98099263210234,1.3419292139402432,24,1.695068480766622,0,0
HI,2020-07-06T00:00:00Z,1030,19,1415872,72.74668896623423,1.3419292139402432,25,1.7656963341318885,0,0
HI,2020-07-07T00:00:00Z,1053,19,1415872,74.37112959363559,1.3419292139402432,23,1.6244406274013556,0,0
HI,2020-07-08T00:00:00Z,1094,19,1415872,77.2668715816119,1.3419292139402432,41,2.895741987976308,0,0
HI,2020-07-09T00:00:00Z,1130,19,1415872,79.80947430276183,1.3419292139402432,36,2.542602721149933,0,0
HI,2020-07-10T00:00:00Z,1158,19,1415872,81.78705419698956,1.3419292139402432,28,1.9775798942277305,0,0
HI,2020-07-11T00:00:00Z,1200,19,1415872,84.75342403833115,1.3419292139402432,42,2.9663698413415887,0,0
HI,2020-07-12T00:00:00Z,1220,19,1415872,86.16598110563667,1.3419292139402432,20,1.4125570673055279,0,0
HI,2020-07-13T00:00:00Z,1243,22,1415872,87.79042173303802,1.5538127740360712,23,1.6244406274013414,3,0.21188356009582798
HI,2020-07-14T00:00:00Z,1264,22,1415872,89.27360665370881,1.5538127740360712,21,1.4831849206707943,0,0
HI,2020-07-15T00:00:00Z,1292,22,1415872,91.25118654793653,1.5538127740360712,28,1.9775798942277163,0,0
HI,2020-07-16T00:00:00Z,1311,22,1415872,92.59311576187679,1.5538127740360712,19,1.3419292139402614,0,0
HI,2020-07-17T00:00:00Z,1334,23,1415872,94.21755638927813,1.624440627401347,23,1.6244406274013414,1,0.07062785336527577
HI,2020-07-18T00:00:00Z,1354,24,1415872,95.63011345658364,1.695068480766623,20,1.4125570673055137,1,0.070627853365276
HI,2020-07-19T00:00:00Z,1381,24,1415872,97.5370654974461,1.695068480766623,27,1.9069520408624498,0,0
HI,2020-07-20T00:00:00Z,1393,24,1415872,98.3845997378294,1.695068480766623,12,0.847534240383311,0,0
HI,2020-07-21T00:00:00Z,1418,24,1415872,100.15029607196131,1.695068480766623,25,1.7656963341319027,0,0
HI,2020-07-22T00:00:00Z,1435,25,1415872,101.350969579171,1.765696334131899,17,1.200673507209686,1,0.070627853365276
HI,2020-07-23T00:00:00Z,1490,26,1415872,105.23550151426119,1.836324187497175,55,3.8845319350901946,1,0.070627853365276
HI,2020-07-24T00:00:00Z,1549,26,1415872,109.40254486281246,1.836324187497175,59,4.167043348551275,0,0
HI,2020-07-25T00:00:00Z,1620,26,1415872,114.41712245174703,1.836324187497175,71,5.014577588934571,0,0
HI,2020-07-26T00:00:00Z,1683,26,1415872,118.86667721375944,1.836324187497175,63,4.449554762012411,0,0
HI,2020-07-27T00:00:00Z,1711,26,1415872,120.84425710798716,1.836324187497175,28,1.9775798942277163,0,0
HI,2020-07-28T00:00:00Z,1757,26,1415872,124.09313836278986,1.836324187497175,46,3.248881254802697,0,0
HI,2020-07-29T00:00:00Z,1865,26,1415872,131.72094652623966,1.836324187497175,108,7.627808163449799,0,0
HI,2020-07-30T00:00:00Z,1989,26,1415872,140.47880034353386,1.836324187497175,124,8.757853817294205,0,0
HI,2020-07-31T00:00:00Z,2111,26,1415872,149.09539845409753,1.836324187497175,122,8.616598110563672,0,0
HI,2020-08-01T00:00:00Z,2197,26,1415872,155.16939384351127,1.836324187497175,86,6.073995389413739,0,0
HI,2020-08-02T00:00:00Z,2242,26,1415872,158.3476472449487,1.836324187497175,45,3.1782534014374164,0,0
HI,2020-08-03T00:00:00Z,2448,26,1415872,172.89698503819554,1.836324187497175,206,14.549337793246849,0,0
HI,2020-08-04T00:00:00Z,2591,27,1415872,182.99676806943,1.906952040862451,143,10.099783031234466,1,0.070627853365276
HI,2020-08-05T00:00:00Z,2763,27,1415872,195.14475884825748,1.906952040862451,172,12.147990778827477,0,0
HI,2020-08-06T00:00:00Z,2815,29,1415872,198.81740722325182,2.0482077475930027,52,3.6726483749943384,2,0.14125570673055177
HI,2020-08-07T00:00:00Z,3115,31,1415872,220.0057632328346,2.1894634543235547,300,21.188356009582776,2,0.141255706730552
HI,2020-08-08T00:00:00Z,3346,31,1415872,236.32079736021333,2.1894634543235547,231,16.315034127378738,0,0
HI,2020-08-09T00:00:00Z,3498,31,1415872,247.05623107173528,2.1894634543235547,152,10.73543371152195,0,0
HI,2020-08-10T00:00:00Z,3638,34,1415872,256.9441305428739,2.4013470144193825,140,9.88789947113861,3,0.21188356009582776
HI,2020-08-11T00:00:00Z,3756,34,1415872,265.27821723997647,2.4013470144193825,118,8.334086697102578,0,0
HI,2020-08-12T00:00:00Z,3958,38,1415872,279.5450436197622,2.6838584278804865,202,14.266826379785755,4,0.282511413461104
HI,2020-08-13T00:00:00Z,4312,40,1415872,304.54730371106996,2.825114134611038,354,25.002260091307733,2,0.14125570673055154
HI,2020-08-14T00:00:00Z,4543,40,1415872,320.8623378384487,2.825114134611038,231,16.315034127378738,0,0
HI,2020-08-15T00:00:00Z,4825,40,1415872,340.7793924874565,2.825114134611038,282,19.91705464900781,0,0
HI,2020-08-16T00:00:00Z,5042,40,1415872,356.1056366677214,2.825114134611038,217,15.326244180264894,0,0
HI,2020-08-17T00:00:00Z,5215,40,1415872,368.3242552999141,2.825114134611038,173,12.218618632192715,0,0
HI,2020-08-18T00:00:00Z,5349,41,1415872,377.7883876508611,2.895741987976314,134,9.464132350947011,1,0.07062785336527622
HI,2020-08-19T00:00:00Z,5609,42,1415872,396.15162952583285,2.9663698413415904,260,18.36324187497172,1,0.07062785336527622
HI,2020-08-20T00:00:00Z,5844,45,1415872,412.7491750666727,3.1782534014374177,235,16.59754554083986,3,0.21188356009582732
HI,2020-08-21T00:00:00Z,6072,46,1415872,428.8523256339556,3.248881254802694,228,16.10315056728291,1,0.07062785336527622
HI,2020-08-22T00:00:00Z,6356,47,1415872,448.910635989694,3.3195091081679697,284,20.0583103557384,1,0.07062785336527577
HI,2020-08-23T00:00:00Z,6600,47,1415872,466.1438322108213,3.3195091081679697,244,17.233196221127287,0,0
HI,2020-08-24T00:00:00Z,6769,49,1415872,478.079939429553,3.4607648148985217,169,11.936107218731706,2,0.141255706730552
HI,2020-08-25T00:00:00Z,6984,49,1415872,493.2649279030873,3.4607648148985217,215,15.184988473534304,0,0
HI,2020-08-26T00:00:00Z,7260,51,1415872,512.7582154319034,3.6020205216290737,276,19.493287528816097,2,0.141255706730552
HI,2020-08-27T00:00:00Z,7566,55,1415872,534.3703385616778,3.8845319350901772,306,21.61212312977443,4,0.28251141346110353
HI,2020-08-28T00:00:00Z,7830,59,1415872,553.0160918501108,4.167043348551282,264,18.645753288432957,4,0.2825114134611044
HI,2020-08-29T00:00:00Z,8139,62,1415872,574.840098539981,4.378926908647109,309,21.824006689870203,3,0.21188356009582776
HI,2020-08-30T00:00:00Z,8339,63,1415872,588.9656692130362,4.449554762012386,200,14.125570673055222,1,0.07062785336527622
HI,2020-08-31T00:00:00Z,8472,70,1415872,598.3591737106179,4.9439497355693165,133,9.393504497581716,7,0.49439497355693085
HI,2020-09-01T00:00:00Z,8653,74,1415872,611.1428151697329,5.2264611490304205,181,12.78364145911496,4,0.282511413461104
HI,2020-09-02T00:00:00Z,8991,75,1415872,635.0150296071961,5.297089002395697,338,23.872214437463185,1,0.07062785336527622
HI,2020-09-03T00:00:00Z,9202,79,1415872,649.9175066672693,5.579600415856801,211,14.902477060073238,4,0.282511413461104
HI,2020-09-04T00:00:00Z,9473,81,1415872,669.0576549292591,5.720856122587352,271,19.140148261989793,2,0.14125570673055154
HI,2020-09-05T00:00:00Z,9693,84,1415872,684.5957826696198,5.932739682683181,220,15.538127740360665,3,0.21188356009582865
HI,2020-09-06T00:00:00Z,9855,85,1415872,696.0374949147945,6.003367536048456,162,11.441712245174699,1,0.07062785336527533
HI,2020-09-07T00:00:00Z,9959,86,1415872,703.3827916647832,6.073995389413732,104,7.345296749988734,1,0.07062785336527622
HI,2020-09-08T00:00:00Z,10025,88,1415872,708.0442299868914,6.215251096144285,66,4.661438322108211,2,0.14125570673055243
HI,2020-09-09T00:00:00Z,10123,91,1415872,714.9657596166885,6.427134656240113,98,6.921529629797078,3,0.21188356009582776
HI,2020-09-10T00:00:00Z,10292,94,1415872,726.9018668354202,6.6390182163359395,169,11.93610721873165,3,0.21188356009582687
HI,2020-09-11T00:00:00Z,10459,96,1415872,738.6967183474213,6.780273923066492,167,11.794851512001173,2,0.14125570673055243
HI,2020-09-12T00:00:00Z,10588,97,1415872,747.8077114315419,6.850901776431768,129,9.110993084120537,1,0.07062785336527622
HI,2020-09-13T00:00:00Z,10700,99,1415872,755.7180310084527,6.9921574831623206,112,7.910319576910865,2,0.14125570673055243
HI,2020-09-14T00:00:00Z,10779,99,1415872,761.2976314243095,6.9921574831623206,79,5.579600415856817,0,0
HI,2020-09-15T00:00:00Z,10844,100,1415872,765.8884418930526,7.062785336527596,65,4.59081046874303,1,0.07062785336527533
HI,2020-09-16T00:00:00Z,10946,103,1415872,773.0924829363106,7.274668896623424,102,7.20404104325803,3,0.21188356009582776
HI,2020-09-17T00:00:00Z,11105,107,1415872,784.3223116213894,7.557180310084528,159,11.229828685078814,4,0.282511413461104
HI,2020-09-18T00:00:00Z,11217,120,1415872,792.2326311983004,8.475342403833114,112,7.910319576910979,13,0.9181620937485864
HI,2020-09-19T00:00:00Z,11326,120,1415872,799.9310672151155,8.475342403833114,109,7.698436016815094,0,0
HI,2020-09-20T00:00:00Z,11403,120,1415872,805.3694119242418,8.475342403833114,77,5.438344709126341,0,0
HI,2020-09-21T00:00:00Z,11459,120,1415872,809.3245717126971,8.475342403833114,56,3.955159788455262,0,0
HI,2020-09-22T00:00:00Z,11522,120,1415872,813.7741264747096,8.475342403833114,63,4.4495547620125535,0,0
HI,2020-09-23T00:00:00Z,11689,122,1415872,825.5689779867107,8.616598110563668,167,11.79485151200106,2,0.1412557067305542
HI,2020-09-24T00:00:00Z,11779,124,1415872,831.9254847895855,8.757853817294219,90,6.356506802874833,2,0.14125570673055066
HI,2020-09-25T00:00:00Z,11891,127,1415872,839.8358043664964,8.969737377390047,112,7.910319576910865,3,0.21188356009582776
HI,2020-09-26T00:00:00Z,12018,131,1415872,848.8055417438865,9.25224879085115,127,8.96973737739006,4,0.2825114134611031
HI,2020-09-27T00:00:00Z,12116,132,1415872,855.7270713736835,9.322876644216427,98,6.921529629797078,1,0.0706278533652771
HI,2020-09-28T00:00:00Z,12203,132,1415872,861.8716946164624,9.322876644216427,87,6.1446232427788345,0,0
HI,2020-09-29T00:00:00Z,12290,134,1415872,868.0163178592414,9.46413235094698,87,6.144623242779062,2,0.14125570673055243
HI,2020-09-30T00:00:00Z,12410,136,1415872,876.4916602630747,9.60538805767753,120,8.475342403833224,2,0.14125570673055066
HI,2020-10-01T00:00:00Z,12515,139,1415872,883.9075848664287,9.817271617773358,105,7.4159246033540285,3,0.21188356009582776
HI,2020-10-02T00:00:00Z,12601,142,1415872,889.9815802558422,10.029155177869185,86,6.07399538941354,3,0.21188356009582776
HI,2020-10-03T00:00:00Z,12734,153,1415872,899.3750847534241,10.806061564887221,133,9.39350449758183,11,0.7769063870180357
HI,2020-10-04T00:00:00Z,12804,156,1415872,904.3190344889933,11.017945124983049,70,4.9439497355692765,3,0.21188356009582776
HI,2020-10-05T00:00:00Z,12854,157,1415872,907.8504271572571,11.088572978348326,50,3.5313926682637202,1,0.0706278533652771
HI,2020-10-06T00:00:00Z,12937,160,1415872,913.712538986575,11.300456538444152,83,5.862111829317996,3,0.21188356009582598
HI,2020-10-07T00:00:00Z,13045,163,1415872,921.3403471500249,11.512340098539982,108,7.627808163449799,3,0.21188356009582954
HI,2020-10-08T00:00:00Z,13146,164,1415872,928.4737603399177,11.582967951905257,101,7.133413189892849,1,0.07062785336527533
HI,2020-10-09T00:00:00Z,13300,166,1415872,939.3504497581702,11.72422365863581,154,10.876689418252454,2,0.14125570673055243
HI,2020-10-10T00:00:00Z,13371,168,1415872,944.3650273471047,11.865479365366362,71,5.014577588934571,2,0.14125570673055243
HI,2020-10-11T00:00:00Z,13472,169,1415872,951.4984405369978,11.936107218731637,101,7.133413189893076,1,0.07062785336527533
HI,2020-10-12T00:00:00Z,13514,169,1415872,954.4648103783393,11.936107218731637,42,2.966369841341475,0,0
HI,2020-10-13T00:00:00Z,13575,173,1415872,958.7731094336211,12.21861863219274,61,4.30829905528185,4,0.2825114134611031
HI,2020-10-14T00:00:00Z,13674,183,1415872,965.7652669167835,12.924897165845499,99,6.992157483162373,10,0.7062785336527586
HI,2020-10-15T00:00:00Z,13764,184,1415872,972.1217737196582,12.995525019210776,90,6.356506802874719,1,0.0706278533652771
HI,2020-10-16T00:00:00Z,13853,185,1415872,978.4076526691679,13.066152872576051,89,6.285878949509652,1,0.07062785336527533
HI,2020-10-17T00:00:00Z,13940,186,1415872,984.5522759119467,13.136780725941328,87,6.1446232427788345,1,0.0706278533652771
HI,2020-10-18T00:00:00Z,14023,187,1415872,990.4143877412647,13.207408579306605,83,5.862111829317996,1,0.0706278533652771
HI,2020-10-19T00:00:00Z,14058,187,1415872,992.8863626090493,13.207408579306605,35,2.4719748677846383,0,0
HI,2020-10-20T00:00:00Z,14142,187,1415872,998.8191022917326,13.207408579306605,84,5.932739682683291,0,0
HI,2020-10-21T00:00:00Z,14219,203,1415872,1004.2574470008587,14.33745423315102,77,5.438344709126113,16,1.1300456538444141
HI,2020-10-22T00:00:00Z,14318,206,1415872,1011.2496044840211,14.549337793246847,99,6.992157483162373,3,0.21188356009582776
HI,2020-10-23T00:00:00Z,14446,209,1415872,1020.2899697147765,14.761221353342677,128,9.040365230755356,3,0.21188356009582954
HI,2020-10-24T00:00:00Z,14535,212,1415872,1026.575848664286,14.973104913438501,89,6.285878949509538,3,0.2118835600958242
HI,2020-10-25T00:00:00Z,14672,212,1415872,1036.251864575329,14.973104913438501,137,9.676015911042896,0,0
HI,2020-10-26T00:00:00Z,14709,212,1415872,1038.865095149844,14.973104913438501,37,2.6132305745150006,0,0
HI,2020-10-27T00:00:00Z,14773,215,1415872,1043.3852777652216,15.18498847353433,64,4.520182615377735,3,0.21188356009582954
HI,2020-10-28T00:00:00Z,14834,213,1415872,1047.6935768205035,15.043732766803778,61,4.30829905528185,-2,-0.14125570673055243
HI,2020-10-29T00:00:00Z,14911,215,1415872,1053.1319215296296,15.18498847353433,77,5.438344709126113,2,0.14125570673055243
HI,2020-10-30T00:00:00Z,15003,216,1415872,1059.6296840392351,15.255616326899608,92,6.497762509605536,1,0.0706278533652771
HI,2020-10-31T00:00:00Z,15071,219,1415872,1064.432378068074,15.467499886995435,68,4.802694028838914,3,0.21188356009582776
HI,2020-11-01T00:00:00Z,15154,219,1415872,1070.294489897392,15.467499886995435,83,5.862111829317882,0,0
HI,2020-11-02T00:00:00Z,15231,219,1415872,1075.7328346065183,15.467499886995435,77,5.438344709126341,0,0
HI,2020-11-03T00:00:00Z,15318,219,1415872,1081.8774578492971,15.467499886995435,87,6.1446232427788345,0,0
HI,2020-11-04T00:00:00Z,15473,219,1415872,1092.8247751209149,15.467499886995435,155,10.947317271617749,0,0
HI,2020-11-05T00:00:00Z,15572,219,1415872,1099.8169326040772,15.467499886995435,99,6.992157483162373,0,0
HI,2020-11-06T00:00:00Z,15691,219,1415872,1108.221647154545,15.467499886995435,119,8.404714550467816,0,0
HI,2020-11-07T00:00:00Z,15819,220,1415872,1117.2620123853003,15.538127740360709,128,9.040365230755242,1,0.07062785336527355
HI,2020-11-08T00:00:00Z,15947,221,1415872,1126.3023776160555,15.608755593725986,128,9.040365230755242,1,0.0706278533652771
HI,2020-11-09T00:00:00Z,16008,221,1415872,1130.6106766713374,15.608755593725986,61,4.30829905528185,0,0
HI,2020-11-10T00:00:00Z,16088,222,1415872,1136.2609049405596,15.679383447091263,80,5.650228269222225,1,0.0706278533652771
HI,2020-11-11T00:00:00Z,16205,222,1415872,1144.5243637842968,15.679383447091263,117,8.263458843737226,0,0
HI,2020-11-12T00:00:00Z,16302,222,1415872,1151.3752655607286,15.679383447091263,97,6.850901776431783,0,0
HI,2020-11-13T00:00:00Z,16412,222,1415872,1159.144329430909,15.679383447091263,110,7.769063870180389,0,0
HI,2020-11-14T00:00:00Z,16519,222,1415872,1166.7015097409935,15.679383447091263,107,7.5571803100845045,0,0
HI,2020-11-15T00:00:00Z,16519,222,1415872,1166.7015097409935,15.679383447091263,0,0,0,0
HI,2020-11-16T00:00:00Z,16613,222,1415872,1173.3405279573294,15.679383447091263,94,6.639018216335899,0,0
HI,2020-11-17T00:00:00Z,16665,222,1415872,1177.0131763323238,15.679383447091263,52,3.6726483749944236,0,0
HI,2020-11-18T00:00:00Z,16734,223,1415872,1181.8864982145278,15.750011300456537,69,4.873321882203982,1,0.07062785336527355
HI,2020-11-19T00:00:00Z,16841,223,1415872,1189.4436785246126,15.750011300456537,107,7.557180310084732,0,0
HI,2020-11-20T00:00:00Z,16936,224,1415872,1196.1533245943135,15.820639153821814,95,6.709646069700966,1,0.0706278533652771
HI,2020-11-21T00:00:00Z,17098,231,1415872,1207.5950368394883,16.315034127378745,162,11.441712245174813,7,0.49439497355693085
