County,date,cases,Region,Color,log_cases,Population,p_cases,log_p_cases
Oneida,2020-05-24T00:00:00Z,878,Central New York,#d7e1be,2.9434945159061026,230782,380.4456153426177,2.580292583196777
Onondaga,2020-05-24T00:00:00Z,1953,Central New York,#d7e1be,3.2907022432878543,464242,420.68576302876517,2.623957814744191
Ontario,2020-05-24T00:00:00Z,184,Finger Lakes,#b4ffaa,2.2648178230095364,109472,168.07950891552179,2.225514770504568
Orange,2020-05-24T00:00:00Z,10225,Mid-Hudson,#91bdf0,4.009663316679379,378227,2703.4029828647876,3.4319107886471727
Orleans,2020-05-24T00:00:00Z,202,Western New York,#979797,2.305351369446624,41175,490.58894960534303,2.690717761604832
Oswego,2020-05-24T00:00:00Z,100,Central New York,#d7e1be,2,119104,83.9602364320258,1.924073652885346
Otsego,2020-05-24T00:00:00Z,69,Mohawk Valley,#ffff00,1.8388490907372552,60244,114.53422747493525,2.0589352908869927
Putnam,2020-05-24T00:00:00Z,1208,Mid-Hudson,#91bdf0,3.082066934285113,99070,1219.3398607045522,3.086124771292562
Rensselaer,2020-05-24T00:00:00Z,463,Capital,#00ffff,2.6655809910179533,159431,290.4077626057668,2.4630082208840904
Rockland,2020-05-24T00:00:00Z,12963,Mid-Hudson,#91bdf0,4.112705521030892,323686,4004.807127895553,3.6025816052373183
St. Lawrence,2020-05-24T00:00:00Z,197,Tug Hill Seaway,#e978ef,2.294466226161593,109558,179.81343215465782,2.25482213062724
Saratoga,2020-05-24T00:00:00Z,456,Capital,#00ffff,2.658964842664435,227377,200.5479885828382,2.3022183105372873
Schenectady,2020-05-24T00:00:00Z,658,Capital,#00ffff,2.8182258936139557,154883,424.8368123034807,2.628222141518777
Schoharie,2020-05-24T00:00:00Z,49,Mohawk Valley,#ffff00,1.6901960800285136,31364,156.23007269480934,2.1937646348443134
Schuyler,2020-05-24T00:00:00Z,11,Finger Lakes,#b4ffaa,1.0413926851582251,17992,61.13828368163628,1.7863132427306492
Seneca,2020-05-24T00:00:00Z,55,Finger Lakes,#b4ffaa,1.7403626894942439,34612,158.9044262105628,2.2011359944512487
Steuben,2020-05-24T00:00:00Z,240,Finger Lakes,#b4ffaa,2.380211241711606,96927,247.60902534897397,2.3937664706704553
Suffolk,2020-05-24T00:00:00Z,38964,Long Island,#ff64a5,4.590663534673626,1487901,2618.722616625703,3.418089499017566
Sullivan,2020-05-24T00:00:00Z,1310,Mid-Hudson,#91bdf0,3.1172712956557644,75211,1741.766496921993,3.240989932591571
Tioga,2020-05-24T00:00:00Z,122,Southern Tier,#ffd900,2.0863598306747484,49045,248.75114690590271,2.395765091804724
Tompkins,2020-05-24T00:00:00Z,151,Southern Tier,#ffd900,2.1789769472931693,102962,146.65604786231813,2.1662999773000275
Ulster,2020-05-24T00:00:00Z,1617,Mid-Hudson,#91bdf0,3.208710019906401,179303,901.8254016943386,2.955122463905032
Warren,2020-05-24T00:00:00Z,250,North Country,#dcc8dc,2.3979400086720375,64480,387.71712158808936,2.5885149798750033
Washington,2020-05-24T00:00:00Z,226,North Country,#dcc8dc,2.3541084391474008,61828,365.530180500744,2.56292324089391
Wayne,2020-05-24T00:00:00Z,108,Finger Lakes,#b4ffaa,2.03342375548695,90856,118.86941974112882,2.075070142710822
Westchester,2020-05-24T00:00:00Z,32968,Mid-Hudson,#91bdf0,4.518092601516532,968815,3402.920062137766,3.5318517472209274
Wyoming,2020-05-24T00:00:00Z,81,Western New York,#979797,1.9084850188786497,40565,199.67952668556637,2.3003335385647783
Yates,2020-05-24T00:00:00Z,37,Finger Lakes,#b4ffaa,1.568201724066995,25009,147.94673917389738,2.1701053975170024
New York State,2020-05-25T00:00:00Z,362764,New York State,#7a7a7a,5.559624181979301,21250933,1707.0497563565798,3.2322461799291307
Albany,2020-05-25T00:00:00Z,1791,Capital,#00ffff,3.2530955858490316,307426,582.5792223169153,2.765354991458792
Allegany,2020-05-25T00:00:00Z,44,Western New York,#979797,1.6434526764861874,47025,93.5672514619883,1.971123872263771
Broome,2020-05-25T00:00:00Z,519,Southern Tier,#ffd900,2.7151673578484576,194402,266.9725620106789,2.4264666292309602
Cattaraugus,2020-05-25T00:00:00Z,81,Western New York,#979797,1.9084850188786497,77686,104.26589089411219,2.018142258386246
Cayuga,2020-05-25T00:00:00Z,77,Central New York,#d7e1be,1.8864907251724818,77868,98.88529306005034,1.995131704966103
Chautauqua,2020-05-25T00:00:00Z,75,Western New York,#979797,1.8750612633917,129656,57.84537545505029,1.7622686442794044
Chemung,2020-05-25T00:00:00Z,136,Finger Lakes,#b4ffaa,2.1335389083702174,85740,158.61908094238396,2.2003554291956036
Chenango,2020-05-25T00:00:00Z,119,Southern Tier,#ffd900,2.0755469613925306,48348,246.13220815752462,2.3911684479565283
Clinton,2020-05-25T00:00:00Z,95,North Country,#dcc8dc,1.9777236052888478,80794,117.58298883580464,2.070344495301947
Columbia,2020-05-25T00:00:00Z,372,Capital,#00ffff,2.5705429398818973,60919,610.6469246048031,2.785790174207492
Cortland,2020-05-25T00:00:00Z,39,Central New York,#d7e1be,1.591064607026499,48123,81.04232903185587,1.9087119134868338
Delaware,2020-05-25T00:00:00Z,77,Southern Tier,#ffd900,1.8864907251724818,45502,169.22333084260032,2.2284602390675783
Dutchess,2020-05-25T00:00:00Z,3825,Mid-Hudson,#91bdf0,3.5826314394896364,293894,1301.4896527319374,3.1144407196759225
Erie,2020-05-25T00:00:00Z,5700,Western New York,#979797,3.7558748556724915,919866,619.6554715578138,2.7921502888694736
Essex,2020-05-25T00:00:00Z,36,North Country,#dcc8dc,1.5563025007672873,37751,95.36171227252258,1.979374040464868
Franklin,2020-05-25T00:00:00Z,20,North Country,#dcc8dc,1.3010299956639813,50692,39.453957231910366,1.596090569466641
Fulton,2020-05-25T00:00:00Z,196,Mohawk Valley,#ffff00,2.292256071356476,53743,364.69865842993505,2.561934165733447
Genesee,2020-05-25T00:00:00Z,192,Western New York,#979797,2.2833012287035497,58112,330.3964757709251,2.519035406198577
Greene,2020-05-25T00:00:00Z,225,Capital,#00ffff,2.3521825181113627,47617,472.52031837369003,2.6744204879095204
Hamilton,2020-05-25T00:00:00Z,5,North Country,#dcc8dc,0.6989700043360189,4575,109.2896174863388,2.0385789059335515
Herkimer,2020-05-25T00:00:00Z,103,Mohawk Valley,#ffff00,2.012837224705172,62505,164.78681705463563,2.216922465192213
Jefferson,2020-05-25T00:00:00Z,72,Tug Hill Seaway,#e978ef,1.8573324964312685,114448,62.91066685306865,1.7987242887309134
Lewis,2020-05-25T00:00:00Z,19,Tug Hill Seaway,#e978ef,1.2787536009528289,26719,71.1104457502152,1.8519334009894735
Livingston,2020-05-25T00:00:00Z,115,Finger Lakes,#b4ffaa,2.060697840353612,63907,179.94898837373057,2.25514940950551
Madison,2020-05-25T00:00:00Z,303,Central New York,#d7e1be,2.481442628502305,71359,424.6135736207066,2.6279938731421546
Monroe,2020-05-25T00:00:00Z,2733,Finger Lakes,#b4ffaa,3.436639631692661,744248,367.2163042426718,2.5649219554415916
Montgomery,2020-05-25T00:00:00Z,79,Mohawk Valley,#ffff00,1.8976270912904414,49426,159.83490470602518,2.2036716264541805
Nassau,2020-05-25T00:00:00Z,39907,Long Island,#ff64a5,4.601049081018389,1356564,2941.770532020605,3.468608793284815
New York,2020-05-25T00:00:00Z,198731,New York City,#c8ff00,5.2982656178839935,8443713,2353.597285933333,3.3717321545741172
Niagara,2020-05-25T00:00:00Z,955,Western New York,#979797,2.9800033715837464,211704,451.10153799644786,2.6542743077943007
Oneida,2020-05-25T00:00:00Z,905,Central New York,#d7e1be,2.9566485792052033,230782,392.14496797843856,2.593446646495878
Onondaga,2020-05-25T00:00:00Z,1981,Central New York,#d7e1be,3.296884475538547,464242,426.71710013312025,2.630140046994884
Ontario,2020-05-25T00:00:00Z,185,Finger Lakes,#b4ffaa,2.2671717284030137,109472,168.99298450745397,2.2278686758980455
Orange,2020-05-25T00:00:00Z,10244,Mid-Hudson,#91bdf0,4.010469569796392,378227,2708.4264211703553,3.4327170417641857
Orleans,2020-05-25T00:00:00Z,205,Western New York,#979797,2.311753861055754,41175,497.8749241044323,2.697120253213962
Oswego,2020-05-25T00:00:00Z,104,Central New York,#d7e1be,2.0170333392987803,119104,87.31864588930682,1.9411069921841262
Otsego,2020-05-25T00:00:00Z,69,Mohawk Valley,#ffff00,1.8388490907372552,60244,114.53422747493525,2.0589352908869927
Putnam,2020-05-25T00:00:00Z,1214,Mid-Hudson,#91bdf0,3.0842186867392387,99070,1225.3961845159988,3.0882765237466883
Rensselaer,2020-05-25T00:00:00Z,465,Capital,#00ffff,2.667452952889954,159431,291.66222378332947,2.4648801827560916
Rockland,2020-05-25T00:00:00Z,12996,Mid-Hudson,#91bdf0,4.113809702672945,323686,4015.0021934838082,3.6036857868793706
St. Lawrence,2020-05-25T00:00:00Z,197,Tug Hill Seaway,#e978ef,2.294466226161593,109558,179.81343215465782,2.25482213062724
Saratoga,2020-05-25T00:00:00Z,461,Capital,#00ffff,2.663700925389648,227377,202.7469796857202,2.3069543932625005
Schenectady,2020-05-25T00:00:00Z,664,Capital,#00ffff,2.8221680793680175,154883,428.71070420898354,2.6321643272728394
Schoharie,2020-05-25T00:00:00Z,49,Mohawk Valley,#ffff00,1.6901960800285136,31364,156.23007269480934,2.1937646348443134
Schuyler,2020-05-25T00:00:00Z,11,Finger Lakes,#b4ffaa,1.0413926851582251,17992,61.13828368163628,1.7863132427306492
Seneca,2020-05-25T00:00:00Z,55,Finger Lakes,#b4ffaa,1.7403626894942439,34612,158.9044262105628,2.2011359944512487
Steuben,2020-05-25T00:00:00Z,240,Finger Lakes,#b4ffaa,2.380211241711606,96927,247.60902534897397,2.3937664706704553
Suffolk,2020-05-25T00:00:00Z,39090,Long Island,#ff64a5,4.592065670432247,1487901,2627.190921976664,3.419491634776187
Sullivan,2020-05-25T00:00:00Z,1324,Mid-Hudson,#91bdf0,3.121887985103681,75211,1760.3807953623805,3.2456066220394875
Tioga,2020-05-25T00:00:00Z,122,Southern Tier,#ffd900,2.0863598306747484,49045,248.75114690590271,2.395765091804724
Tompkins,2020-05-25T00:00:00Z,154,Southern Tier,#ffd900,2.187520720836463,102962,149.56974417746355,2.174843750843321
Ulster,2020-05-25T00:00:00Z,1632,Mid-Hudson,#91bdf0,3.2127201544178425,179303,910.1911289827833,2.959132598416473
Warren,2020-05-25T00:00:00Z,251,North Country,#dcc8dc,2.399673721481038,64480,389.2679900744417,2.590248692684004
Washington,2020-05-25T00:00:00Z,228,North Country,#dcc8dc,2.357934847000454,61828,368.76496085915767,2.566749648746963
Wayne,2020-05-25T00:00:00Z,109,Finger Lakes,#b4ffaa,2.037426497940624,90856,119.97006251650966,2.079072885164496
Westchester,2020-05-25T00:00:00Z,33049,Mid-Hudson,#91bdf0,4.5191583230939045,968815,3411.280791482378,3.5329174687983
Wyoming,2020-05-25T00:00:00Z,82,Western New York,#979797,1.9138138523837167,40565,202.1447060273635,2.305662372069845
Yates,2020-05-25T00:00:00Z,37,Finger Lakes,#b4ffaa,1.568201724066995,25009,147.94673917389738,2.1701053975170024
New York State,2020-05-26T00:00:00Z,363836,New York State,#7a7a7a,5.560905668415851,21250933,1712.0942407563941,3.23352766636568
Albany,2020-05-26T00:00:00Z,1793,Capital,#00ffff,3.253580289562183,307426,583.2297853792458,2.765839695171943
Allegany,2020-05-26T00:00:00Z,44,Western New York,#979797,1.6434526764861874,47025,93.5672514619883,1.971123872263771
Broome,2020-05-26T00:00:00Z,522,Southern Tier,#ffd900,2.717670503002262,194402,268.51575601074063,2.4289697743847647
Cattaraugus,2020-05-26T00:00:00Z,81,Western New York,#979797,1.9084850188786497,77686,104.26589089411219,2.018142258386246
Cayuga,2020-05-26T00:00:00Z,78,Central New York,#d7e1be,1.8920946026904804,77868,100.1695176452458,2.0007355824841015
Chautauqua,2020-05-26T00:00:00Z,77,Western New York,#979797,1.8864907251724818,129656,59.3879188005183,1.7736981060601864
Chemung,2020-05-26T00:00:00Z,136,Finger Lakes,#b4ffaa,2.1335389083702174,85740,158.61908094238396,2.2003554291956036
Chenango,2020-05-26T00:00:00Z,123,Southern Tier,#ffd900,2.089905111439398,48348,254.40555969223132,2.4055265980033953
Clinton,2020-05-26T00:00:00Z,95,North Country,#dcc8dc,1.9777236052888478,80794,117.58298883580464,2.070344495301947
Columbia,2020-05-26T00:00:00Z,373,Capital,#00ffff,2.571708831808688,60919,612.2884485956762,2.786956066134282
Cortland,2020-05-26T00:00:00Z,39,Central New York,#d7e1be,1.591064607026499,48123,81.04232903185587,1.9087119134868338
Delaware,2020-05-26T00:00:00Z,77,Southern Tier,#ffd900,1.8864907251724818,45502,169.22333084260032,2.2284602390675783
Dutchess,2020-05-26T00:00:00Z,3834,Mid-Hudson,#91bdf0,3.5836521085420436,293894,1304.5519813266008,3.11546138872833
Erie,2020-05-26T00:00:00Z,5753,Western New York,#979797,3.759894374025499,919866,625.4171803284391,2.796169807222481
Essex,2020-05-26T00:00:00Z,36,North Country,#dcc8dc,1.5563025007672873,37751,95.36171227252258,1.979374040464868
Franklin,2020-05-26T00:00:00Z,20,North Country,#dcc8dc,1.3010299956639813,50692,39.453957231910366,1.596090569466641
Fulton,2020-05-26T00:00:00Z,196,Mohawk Valley,#ffff00,2.292256071356476,53743,364.69865842993505,2.561934165733447
Genesee,2020-05-26T00:00:00Z,193,Western New York,#979797,2.285557309007774,58112,332.11729074889865,2.5212914865028013
Greene,2020-05-26T00:00:00Z,225,Capital,#00ffff,2.3521825181113627,47617,472.52031837369003,2.6744204879095204
Hamilton,2020-05-26T00:00:00Z,5,North Country,#dcc8dc,0.6989700043360189,4575,109.2896174863388,2.0385789059335515
Herkimer,2020-05-26T00:00:00Z,103,Mohawk Valley,#ffff00,2.012837224705172,62505,164.78681705463563,2.216922465192213
Jefferson,2020-05-26T00:00:00Z,72,Tug Hill Seaway,#e978ef,1.8573324964312685,114448,62.91066685306865,1.7987242887309134
Lewis,2020-05-26T00:00:00Z,20,Tug Hill Seaway,#e978ef,1.3010299956639813,26719,74.85310078970022,1.8742097957006256
Livingston,2020-05-26T00:00:00Z,118,Finger Lakes,#b4ffaa,2.0718820073061255,63907,184.64330980956703,2.2663335764580235
Madison,2020-05-26T00:00:00Z,303,Central New York,#d7e1be,2.481442628502305,71359,424.6135736207066,2.6279938731421546
Monroe,2020-05-26T00:00:00Z,2762,Finger Lakes,#b4ffaa,3.4412236742426123,744248,371.1128548548333,2.5695059979915436
Montgomery,2020-05-26T00:00:00Z,80,Mohawk Valley,#ffff00,1.9030899869919435,49426,161.85813134787358,2.2091345221556824
Nassau,2020-05-26T00:00:00Z,39974,Long Island,#ff64a5,4.601777608130241,1356564,2946.70948071746,3.4693373203966664
New York,2020-05-26T00:00:00Z,199301,New York City,#c8ff00,5.2995094777942775,8443713,2360.347870658323,3.372976014484401
Niagara,2020-05-26T00:00:00Z,965,Western New York,#979797,2.9845273133437926,211704,455.8251143105468,2.658798249554347
Oneida,2020-05-26T00:00:00Z,917,Central New York,#d7e1be,2.962369335670021,230782,397.34468026102553,2.5991674029606955
Onondaga,2020-05-26T00:00:00Z,2012,Central New York,#d7e1be,3.30362797638389,464242,433.39465192722764,2.6368835478402266
Ontario,2020-05-26T00:00:00Z,195,Finger Lakes,#b4ffaa,2.290034611362518,109472,178.1277404267758,2.2507315588575496
Orange,2020-05-26T00:00:00Z,10277,Mid-Hudson,#91bdf0,4.011866356527724,378227,2717.1513403326576,3.4341138284955175
Orleans,2020-05-26T00:00:00Z,208,Western New York,#979797,2.3180633349627615,41175,505.1608986035215,2.7034297271209695
Oswego,2020-05-26T00:00:00Z,104,Central New York,#d7e1be,2.0170333392987803,119104,87.31864588930682,1.9411069921841262
Otsego,2020-05-26T00:00:00Z,69,Mohawk Valley,#ffff00,1.8388490907372552,60244,114.53422747493525,2.0589352908869927
Putnam,2020-05-26T00:00:00Z,1222,Mid-Hudson,#91bdf0,3.0870712059065353,99070,1233.4712829312607,3.091129042913985
Rensselaer,2020-05-26T00:00:00Z,466,Capital,#00ffff,2.66838591669,159431,292.2894543721108,2.4658131465561377
Rockland,2020-05-26T00:00:00Z,13019,Mid-Hudson,#91bdf0,4.114577627000166,323686,4022.107845257441,3.6044537112065917
St. Lawrence,2020-05-26T00:00:00Z,197,Tug Hill Seaway,#e978ef,2.294466226161593,109558,179.81343215465782,2.25482213062724
Saratoga,2020-05-26T00:00:00Z,463,Capital,#00ffff,2.6655809910179533,227377,203.626576126873,2.308834458890806
Schenectady,2020-05-26T00:00:00Z,668,Capital,#00ffff,2.824776462475546,154883,431.2932988126521,2.6347727103803673
Schoharie,2020-05-26T00:00:00Z,49,Mohawk Valley,#ffff00,1.6901960800285136,31364,156.23007269480934,2.1937646348443134
Schuyler,2020-05-26T00:00:00Z,11,Finger Lakes,#b4ffaa,1.0413926851582251,17992,61.13828368163628,1.7863132427306492
Seneca,2020-05-26T00:00:00Z,55,Finger Lakes,#b4ffaa,1.7403626894942439,34612,158.9044262105628,2.2011359944512487
Steuben,2020-05-26T00:00:00Z,240,Finger Lakes,#b4ffaa,2.380211241711606,96927,247.60902534897397,2.3937664706704553
Suffolk,2020-05-26T00:00:00Z,39199,Long Island,#ff64a5,4.593274987938277,1487901,2634.516678192971,3.4207009522822167
Sullivan,2020-05-26T00:00:00Z,1338,Mid-Hudson,#91bdf0,3.1264561134318045,75211,1778.9950938027682,3.2501747503676106
Tioga,2020-05-26T00:00:00Z,122,Southern Tier,#ffd900,2.0863598306747484,49045,248.75114690590271,2.395765091804724
Tompkins,2020-05-26T00:00:00Z,154,Southern Tier,#ffd900,2.187520720836463,102962,149.56974417746355,2.174843750843321
Ulster,2020-05-26T00:00:00Z,1638,Mid-Hudson,#91bdf0,3.2143138974244,179303,913.5374198981613,2.9607263414230305
Warren,2020-05-26T00:00:00Z,251,North Country,#dcc8dc,2.399673721481038,64480,389.2679900744417,2.590248692684004
Washington,2020-05-26T00:00:00Z,228,North Country,#dcc8dc,2.357934847000454,61828,368.76496085915767,2.566749648746963
Wayne,2020-05-26T00:00:00Z,110,Finger Lakes,#b4ffaa,2.041392685158225,90856,121.07070529189046,2.0830390723820975
Westchester,2020-05-26T00:00:00Z,33107,Mid-Hudson,#91bdf0,4.519919828819888,968815,3417.267486568643,3.5336789745242836
Wyoming,2020-05-26T00:00:00Z,82,Western New York,#979797,1.9138138523837167,40565,202.1447060273635,2.305662372069845
Yates,2020-05-26T00:00:00Z,37,Finger Lakes,#b4ffaa,1.568201724066995,25009,147.94673917389738,2.1701053975170024
New York State,2020-05-27T00:00:00Z,364965,New York State,#7a7a7a,5.562251217783338,21250933,1717.406948673736,3.2348732157331668
Albany,2020-05-27T00:00:00Z,1796,Capital,#00ffff,3.2543063323312857,307426,584.2056299727413,2.7665657379410455
Allegany,2020-05-27T00:00:00Z,45,Western New York,#979797,1.6532125137753437,47025,95.69377990430623,1.9808837095529273
Broome,2020-05-27T00:00:00Z,528,Southern Tier,#ffd900,2.722633922533812,194402,271.6021440108641,2.4339331939163147
Cattaraugus,2020-05-27T00:00:00Z,82,Western New York,#979797,1.9138138523837167,77686,105.55312411502716,2.023471091891313
Cayuga,2020-05-27T00:00:00Z,80,Central New York,#d7e1be,1.9030899869919435,77868,102.73796681563672,2.011730966785565
Chautauqua,2020-05-27T00:00:00Z,78,Western New York,#979797,1.8920946026904804,129656,60.1591904732523,1.779301983578185
Chemung,2020-05-27T00:00:00Z,136,Finger Lakes,#b4ffaa,2.1335389083702174,85740,158.61908094238396,2.2003554291956036
Chenango,2020-05-27T00:00:00Z,125,Southern Tier,#ffd900,2.0969100130080562,48348,258.5422354595847,2.412531499572054
Clinton,2020-05-27T00:00:00Z,95,North Country,#dcc8dc,1.9777236052888478,80794,117.58298883580464,2.070344495301947
Columbia,2020-05-27T00:00:00Z,380,Capital,#00ffff,2.57978359661681,60919,623.7791165317881,2.795030830942405
Cortland,2020-05-27T00:00:00Z,39,Central New York,#d7e1be,1.591064607026499,48123,81.04232903185587,1.9087119134868338
Delaware,2020-05-27T00:00:00Z,78,Southern Tier,#ffd900,1.8920946026904804,45502,171.42103643795878,2.234064116585577
Dutchess,2020-05-27T00:00:00Z,3847,Mid-Hudson,#91bdf0,3.5851221863068155,293894,1308.9753448522256,3.1169314664931016
Erie,2020-05-27T00:00:00Z,5810,Western New York,#979797,3.7641761323903307,919866,631.6137350440173,2.800451565587313
Essex,2020-05-27T00:00:00Z,36,North Country,#dcc8dc,1.5563025007672873,37751,95.36171227252258,1.979374040464868
Franklin,2020-05-27T00:00:00Z,20,North Country,#dcc8dc,1.3010299956639813,50692,39.453957231910366,1.596090569466641
Fulton,2020-05-27T00:00:00Z,198,Mohawk Valley,#ffff00,2.296665190261531,53743,368.4200733118732,2.566343284638502
Genesee,2020-05-27T00:00:00Z,195,Western New York,#979797,2.290034611362518,58112,335.55892070484583,2.5257687888575457
Greene,2020-05-27T00:00:00Z,231,Capital,#00ffff,2.3636119798921444,47617,485.1208601969885,2.685849949690302
Hamilton,2020-05-27T00:00:00Z,5,North Country,#dcc8dc,0.6989700043360189,4575,109.2896174863388,2.0385789059335515
Herkimer,2020-05-27T00:00:00Z,105,Mohawk Valley,#ffff00,2.0211892990699383,62505,167.986561075114,2.225274539556979
Jefferson,2020-05-27T00:00:00Z,72,Tug Hill Seaway,#e978ef,1.8573324964312685,114448,62.91066685306865,1.7987242887309134
Lewis,2020-05-27T00:00:00Z,20,Tug Hill Seaway,#e978ef,1.3010299956639813,26719,74.85310078970022,1.8742097957006256
Livingston,2020-05-27T00:00:00Z,118,Finger Lakes,#b4ffaa,2.0718820073061255,63907,184.64330980956703,2.2663335764580235
Madison,2020-05-27T00:00:00Z,310,Central New York,#d7e1be,2.4913616938342726,71359,434.42312812679546,2.6379129384741224
Monroe,2020-05-27T00:00:00Z,2791,Finger Lakes,#b4ffaa,3.445759836488631,744248,375.00940546699485,2.5740421602375623
Montgomery,2020-05-27T00:00:00Z,82,Mohawk Valley,#ffff00,1.9138138523837167,49426,165.90458463157043,2.219858387547456
Nassau,2020-05-27T00:00:00Z,40034,Long Island,#ff64a5,4.6024289848375455,1356564,2951.1324198489715,3.4699886971039717
New York,2020-05-27T00:00:00Z,199968,New York City,#c8ff00,5.300960502987314,8443713,2368.247239099671,3.374427039677438
Niagara,2020-05-27T00:00:00Z,972,Western New York,#979797,2.9876662649262746,211704,459.13161773041605,2.661937201136829
Oneida,2020-05-27T00:00:00Z,929,Central New York,#d7e1be,2.968015713993642,230782,402.5443925436126,2.6048137812843164
Onondaga,2020-05-27T00:00:00Z,2033,Central New York,#d7e1be,3.3081373786380386,464242,437.9181547554939,2.6413929500943754
Ontario,2020-05-27T00:00:00Z,198,Finger Lakes,#b4ffaa,2.296665190261531,109472,180.86816720257235,2.2573621377565627
Orange,2020-05-27T00:00:00Z,10292,Mid-Hudson,#91bdf0,4.012499777538309,378227,2721.1172126791585,3.4347472495061027
Orleans,2020-05-27T00:00:00Z,210,Western New York,#979797,2.322219294733919,41175,510.0182149362477,2.707585686892127
Oswego,2020-05-27T00:00:00Z,105,Central New York,#d7e1be,2.0211892990699383,119104,88.15824825362708,1.945262951955284
Otsego,2020-05-27T00:00:00Z,69,Mohawk Valley,#ffff00,1.8388490907372552,60244,114.53422747493525,2.0589352908869927
Putnam,2020-05-27T00:00:00Z,1227,Mid-Hudson,#91bdf0,3.088844562727004,99070,1238.5182194407994,3.0929023997344536
Rensselaer,2020-05-27T00:00:00Z,466,Capital,#00ffff,2.66838591669,159431,292.2894543721108,2.4658131465561377
Rockland,2020-05-27T00:00:00Z,13047,Mid-Hudson,#91bdf0,4.115510662384998,323686,4030.7582039383847,3.605386746591424
St. Lawrence,2020-05-27T00:00:00Z,200,Tug Hill Seaway,#e978ef,2.3010299956639813,109558,182.5517077712262,2.2613859001296284
Saratoga,2020-05-27T00:00:00Z,465,Capital,#00ffff,2.667452952889954,227377,204.5061725680258,2.3107064207628065
Schenectady,2020-05-27T00:00:00Z,673,Capital,#00ffff,2.828015064223977,154883,434.5215420672378,2.6380113121287985
Schoharie,2020-05-27T00:00:00Z,49,Mohawk Valley,#ffff00,1.6901960800285136,31364,156.23007269480934,2.1937646348443134
Schuyler,2020-05-27T00:00:00Z,11,Finger Lakes,#b4ffaa,1.0413926851582251,17992,61.13828368163628,1.7863132427306492
Seneca,2020-05-27T00:00:00Z,55,Finger Lakes,#b4ffaa,1.7403626894942439,34612,158.9044262105628,2.2011359944512487
Steuben,2020-05-27T00:00:00Z,241,Finger Lakes,#b4ffaa,2.3820170425748683,96927,248.64072962126133,2.3955722715337173
Suffolk,2020-05-27T00:00:00Z,39258,Long Island,#ff64a5,4.593928170682006,1487901,2638.481995777945,3.4213541350259464
Sullivan,2020-05-27T00:00:00Z,1340,Mid-Hudson,#91bdf0,3.1271047983648077,75211,1781.654279294252,3.2508234353006142
Tioga,2020-05-27T00:00:00Z,124,Southern Tier,#ffd900,2.093421685162235,49045,252.82903456009788,2.402826946292211
Tompkins,2020-05-27T00:00:00Z,155,Southern Tier,#ffd900,2.1903316981702914,102962,150.540976282512,2.1776547281771497
Ulster,2020-05-27T00:00:00Z,1645,Mid-Hudson,#91bdf0,3.216165902285993,179303,917.4414259661021,2.9625783462846242
Warren,2020-05-27T00:00:00Z,252,North Country,#dcc8dc,2.401400540781544,64480,390.81885856079407,2.59197551198451
Washington,2020-05-27T00:00:00Z,228,North Country,#dcc8dc,2.357934847000454,61828,368.76496085915767,2.566749648746963
Wayne,2020-05-27T00:00:00Z,110,Finger Lakes,#b4ffaa,2.041392685158225,90856,121.07070529189046,2.0830390723820975
Westchester,2020-05-27T00:00:00Z,33186,Mid-Hudson,#91bdf0,4.52095490885281,968815,3425.42177815166,3.534714054557205
Wyoming,2020-05-27T00:00:00Z,82,Western New York,#979797,1.9138138523837167,40565,202.1447060273635,2.305662372069845
Yates,2020-05-27T00:00:00Z,39,Finger Lakes,#b4ffaa,1.591064607026499,25009,155.9438602103243,2.1929682804765065
New York State,2020-05-28T00:00:00Z,366733,New York State,#7a7a7a,5.564349991152511,21250933,1725.7265833928327,3.23697198910234
Albany,2020-05-28T00:00:00Z,1814,Capital,#00ffff,3.2586372827240764,307426,590.0606975337154,2.7708966883338366
Allegany,2020-05-28T00:00:00Z,45,Western New York,#979797,1.6532125137753437,47025,95.69377990430623,1.9808837095529273
Broome,2020-05-28T00:00:00Z,545,Southern Tier,#ffd900,2.7363965022766426,194402,280.3469100112139,2.447695773659145
Cattaraugus,2020-05-28T00:00:00Z,85,Western New York,#979797,1.9294189257142926,77686,109.41482377777206,2.0390761652218887
Cayuga,2020-05-28T00:00:00Z,84,Central New York,#d7e1be,1.9242792860618816,77868,107.87486515641855,2.032920265855503
Chautauqua,2020-05-28T00:00:00Z,81,Western New York,#979797,1.9084850188786497,129656,62.47300549145431,1.795692399766354
Chemung,2020-05-28T00:00:00Z,136,Finger Lakes,#b4ffaa,2.1335389083702174,85740,158.61908094238396,2.2003554291956036
Chenango,2020-05-28T00:00:00Z,126,Southern Tier,#ffd900,2.100370545117563,48348,260.61057334326136,2.41599203168156
Clinton,2020-05-28T00:00:00Z,95,North Country,#dcc8dc,1.9777236052888478,80794,117.58298883580464,2.070344495301947
Columbia,2020-05-28T00:00:00Z,380,Capital,#00ffff,2.57978359661681,60919,623.7791165317881,2.795030830942405
Cortland,2020-05-28T00:00:00Z,39,Central New York,#d7e1be,1.591064607026499,48123,81.04232903185587,1.9087119134868338
Delaware,2020-05-28T00:00:00Z,78,Southern Tier,#ffd900,1.8920946026904804,45502,171.42103643795878,2.234064116585577
