NAME,date,deaths
Pennsylvania,2020-07-25T00:00:00Z,7124
Puerto Rico,2020-07-25T00:00:00Z,201
Rhode Island,2020-07-25T00:00:00Z,1002
South Carolina,2020-07-25T00:00:00Z,1465
South Dakota,2020-07-25T00:00:00Z,122
Tennessee,2020-07-25T00:00:00Z,964
Texas,2020-07-25T00:00:00Z,5712
Utah,2020-07-25T00:00:00Z,274
Vermont,2020-07-25T00:00:00Z,56
Virginia,2020-07-25T00:00:00Z,2075
Washington,2020-07-25T00:00:00Z,1494
West Virginia,2020-07-25T00:00:00Z,103
Wisconsin,2020-07-25T00:00:00Z,933
Wyoming,2020-07-25T00:00:00Z,25
United States,2020-07-26T00:00:00Z,147704
Alabama,2020-07-26T00:00:00Z,1473
Alaska,2020-07-26T00:00:00Z,20
Arizona,2020-07-26T00:00:00Z,3305
Arkansas,2020-07-26T00:00:00Z,401
California,2020-07-26T00:00:00Z,8448
Colorado,2020-07-26T00:00:00Z,1794
Connecticut,2020-07-26T00:00:00Z,4413
Delaware,2020-07-26T00:00:00Z,579
District of Columbia,2020-07-26T00:00:00Z,581
Florida,2020-07-26T00:00:00Z,5854
Georgia,2020-07-26T00:00:00Z,3498
Hawaii,2020-07-26T00:00:00Z,26
Idaho,2020-07-26T00:00:00Z,146
Illinois,2020-07-26T00:00:00Z,7590
Indiana,2020-07-26T00:00:00Z,2903
Iowa,2020-07-26T00:00:00Z,829
Kansas,2020-07-26T00:00:00Z,331
Kentucky,2020-07-26T00:00:00Z,700
Louisiana,2020-07-26T00:00:00Z,3763
Maine,2020-07-26T00:00:00Z,119
Maryland,2020-07-26T00:00:00Z,3440
Massachusetts,2020-07-26T00:00:00Z,8529
Michigan,2020-07-26T00:00:00Z,6400
Minnesota,2020-07-26T00:00:00Z,1614
Mississippi,2020-07-26T00:00:00Z,1493
Missouri,2020-07-26T00:00:00Z,1209
Montana,2020-07-26T00:00:00Z,46
Nebraska,2020-07-26T00:00:00Z,316
Nevada,2020-07-26T00:00:00Z,734
New Hampshire,2020-07-26T00:00:00Z,409
New Jersey,2020-07-26T00:00:00Z,15787
New Mexico,2020-07-26T00:00:00Z,614
New York,2020-07-26T00:00:00Z,32629
North Carolina,2020-07-26T00:00:00Z,1817
North Dakota,2020-07-26T00:00:00Z,99
Ohio,2020-07-26T00:00:00Z,3307
Oklahoma,2020-07-26T00:00:00Z,496
Oregon,2020-07-26T00:00:00Z,289
Pennsylvania,2020-07-26T00:00:00Z,7127
Puerto Rico,2020-07-26T00:00:00Z,201
Rhode Island,2020-07-26T00:00:00Z,1002
South Carolina,2020-07-26T00:00:00Z,1491
South Dakota,2020-07-26T00:00:00Z,123
Tennessee,2020-07-26T00:00:00Z,967
Texas,2020-07-26T00:00:00Z,5809
Utah,2020-07-26T00:00:00Z,274
Vermont,2020-07-26T00:00:00Z,56
Virginia,2020-07-26T00:00:00Z,2078
Washington,2020-07-26T00:00:00Z,1501
West Virginia,2020-07-26T00:00:00Z,103
Wisconsin,2020-07-26T00:00:00Z,941
Wyoming,2020-07-26T00:00:00Z,25
United States,2020-07-27T00:00:00Z,148823
Alabama,2020-07-27T00:00:00Z,1491
Alaska,2020-07-27T00:00:00Z,21
Arizona,2020-07-27T00:00:00Z,3304
Arkansas,2020-07-27T00:00:00Z,408
California,2020-07-27T00:00:00Z,8494
Colorado,2020-07-27T00:00:00Z,1799
Connecticut,2020-07-27T00:00:00Z,4418
Delaware,2020-07-27T00:00:00Z,579
District of Columbia,2020-07-27T00:00:00Z,582
Florida,2020-07-27T00:00:00Z,5931
Georgia,2020-07-27T00:00:00Z,3509
Hawaii,2020-07-27T00:00:00Z,26
Idaho,2020-07-27T00:00:00Z,152
Illinois,2020-07-27T00:00:00Z,7608
Indiana,2020-07-27T00:00:00Z,2906
Iowa,2020-07-27T00:00:00Z,836
Kansas,2020-07-27T00:00:00Z,335
Kentucky,2020-07-27T00:00:00Z,709
Louisiana,2020-07-27T00:00:00Z,3786
Maine,2020-07-27T00:00:00Z,119
Maryland,2020-07-27T00:00:00Z,3447
Massachusetts,2020-07-27T00:00:00Z,8536
Michigan,2020-07-27T00:00:00Z,6405
Minnesota,2020-07-27T00:00:00Z,1616
Mississippi,2020-07-27T00:00:00Z,1498
Missouri,2020-07-27T00:00:00Z,1221
Montana,2020-07-27T00:00:00Z,47
Nebraska,2020-07-27T00:00:00Z,317
Nevada,2020-07-27T00:00:00Z,739
New Hampshire,2020-07-27T00:00:00Z,409
New Jersey,2020-07-27T00:00:00Z,15804
New Mexico,2020-07-27T00:00:00Z,619
New York,2020-07-27T00:00:00Z,32639
North Carolina,2020-07-27T00:00:00Z,1838
North Dakota,2020-07-27T00:00:00Z,99
Ohio,2020-07-27T00:00:00Z,3344
Oklahoma,2020-07-27T00:00:00Z,496
Oregon,2020-07-27T00:00:00Z,289
Pennsylvania,2020-07-27T00:00:00Z,7131
Puerto Rico,2020-07-27T00:00:00Z,201
Rhode Island,2020-07-27T00:00:00Z,1004
South Carolina,2020-07-27T00:00:00Z,1506
South Dakota,2020-07-27T00:00:00Z,123
Tennessee,2020-07-27T00:00:00Z,978
Texas,2020-07-27T00:00:00Z,6487
Utah,2020-07-27T00:00:00Z,281
Vermont,2020-07-27T00:00:00Z,56
Virginia,2020-07-27T00:00:00Z,2082
Washington,2020-07-27T00:00:00Z,1518
West Virginia,2020-07-27T00:00:00Z,104
Wisconsin,2020-07-27T00:00:00Z,946
Wyoming,2020-07-27T00:00:00Z,25
United States,2020-07-28T00:00:00Z,150192
Alabama,2020-07-28T00:00:00Z,1491
Alaska,2020-07-28T00:00:00Z,22
Arizona,2020-07-28T00:00:00Z,3408
Arkansas,2020-07-28T00:00:00Z,428
California,2020-07-28T00:00:00Z,8679
Colorado,2020-07-28T00:00:00Z,1807
Connecticut,2020-07-28T00:00:00Z,4423
Delaware,2020-07-28T00:00:00Z,580
District of Columbia,2020-07-28T00:00:00Z,583
Florida,2020-07-28T00:00:00Z,6117
Georgia,2020-07-28T00:00:00Z,3563
Hawaii,2020-07-28T00:00:00Z,26
Idaho,2020-07-28T00:00:00Z,160
Illinois,2020-07-28T00:00:00Z,7638
Indiana,2020-07-28T00:00:00Z,2924
Iowa,2020-07-28T00:00:00Z,839
Kansas,2020-07-28T00:00:00Z,340
Kentucky,2020-07-28T00:00:00Z,719
Louisiana,2020-07-28T00:00:00Z,3812
Maine,2020-07-28T00:00:00Z,121
Maryland,2020-07-28T00:00:00Z,3458
Massachusetts,2020-07-28T00:00:00Z,8551
Michigan,2020-07-28T00:00:00Z,6421
Minnesota,2020-07-28T00:00:00Z,1620
Mississippi,2020-07-28T00:00:00Z,1540
Missouri,2020-07-28T00:00:00Z,1232
Montana,2020-07-28T00:00:00Z,51
Nebraska,2020-07-28T00:00:00Z,321
Nevada,2020-07-28T00:00:00Z,759
New Hampshire,2020-07-28T00:00:00Z,409
New Jersey,2020-07-28T00:00:00Z,15825
New Mexico,2020-07-28T00:00:00Z,626
New York,2020-07-28T00:00:00Z,32653
North Carolina,2020-07-28T00:00:00Z,1860
North Dakota,2020-07-28T00:00:00Z,100
Ohio,2020-07-28T00:00:00Z,3382
Oklahoma,2020-07-28T00:00:00Z,509
Oregon,2020-07-28T00:00:00Z,303
Pennsylvania,2020-07-28T00:00:00Z,7154
Puerto Rico,2020-07-28T00:00:00Z,209
Rhode Island,2020-07-28T00:00:00Z,1005
South Carolina,2020-07-28T00:00:00Z,1565
South Dakota,2020-07-28T00:00:00Z,123
Tennessee,2020-07-28T00:00:00Z,999
Texas,2020-07-28T00:00:00Z,6758
Utah,2020-07-28T00:00:00Z,286
Vermont,2020-07-28T00:00:00Z,56
Virginia,2020-07-28T00:00:00Z,2095
Washington,2020-07-28T00:00:00Z,1548
West Virginia,2020-07-28T00:00:00Z,108
Wisconsin,2020-07-28T00:00:00Z,955
Wyoming,2020-07-28T00:00:00Z,26
United States,2020-07-29T00:00:00Z,151622
Alabama,2020-07-29T00:00:00Z,1538
Alaska,2020-07-29T00:00:00Z,22
Arizona,2020-07-29T00:00:00Z,3454
Arkansas,2020-07-29T00:00:00Z,434
California,2020-07-29T00:00:00Z,8908
Colorado,2020-07-29T00:00:00Z,1822
Connecticut,2020-07-29T00:00:00Z,4425
Delaware,2020-07-29T00:00:00Z,581
District of Columbia,2020-07-29T00:00:00Z,584
Florida,2020-07-29T00:00:00Z,6333
Georgia,2020-07-29T00:00:00Z,3642
Hawaii,2020-07-29T00:00:00Z,26
Idaho,2020-07-29T00:00:00Z,173
Illinois,2020-07-29T00:00:00Z,7654
Indiana,2020-07-29T00:00:00Z,2932
Iowa,2020-07-29T00:00:00Z,854
Kansas,2020-07-29T00:00:00Z,349
Kentucky,2020-07-29T00:00:00Z,724
Louisiana,2020-07-29T00:00:00Z,3883
Maine,2020-07-29T00:00:00Z,121
Maryland,2020-07-29T00:00:00Z,3478
Massachusetts,2020-07-29T00:00:00Z,8580
Michigan,2020-07-29T00:00:00Z,6422
Minnesota,2020-07-29T00:00:00Z,1629
Mississippi,2020-07-29T00:00:00Z,1563
Missouri,2020-07-29T00:00:00Z,1239
Montana,2020-07-29T00:00:00Z,54
Nebraska,2020-07-29T00:00:00Z,324
Nevada,2020-07-29T00:00:00Z,780
New Hampshire,2020-07-29T00:00:00Z,411
New Jersey,2020-07-29T00:00:00Z,15798
New Mexico,2020-07-29T00:00:00Z,632
New York,2020-07-29T00:00:00Z,32654
North Carolina,2020-07-29T00:00:00Z,1888
North Dakota,2020-07-29T00:00:00Z,102
Ohio,2020-07-29T00:00:00Z,3422
Oklahoma,2020-07-29T00:00:00Z,523
Oregon,2020-07-29T00:00:00Z,311
Pennsylvania,2020-07-29T00:00:00Z,7171
Puerto Rico,2020-07-29T00:00:00Z,211
Rhode Island,2020-07-29T00:00:00Z,1007
South Carolina,2020-07-29T00:00:00Z,1615
South Dakota,2020-07-29T00:00:00Z,129
Tennessee,2020-07-29T00:00:00Z,1020
Texas,2020-07-29T00:00:00Z,7070
Utah,2020-07-29T00:00:00Z,292
Vermont,2020-07-29T00:00:00Z,56
Virginia,2020-07-29T00:00:00Z,2125
Washington,2020-07-29T00:00:00Z,1555
West Virginia,2020-07-29T00:00:00Z,111
Wisconsin,2020-07-29T00:00:00Z,960
Wyoming,2020-07-29T00:00:00Z,26
United States,2020-07-30T00:00:00Z,152838
Alabama,2020-07-30T00:00:00Z,1565
Alaska,2020-07-30T00:00:00Z,23
Arizona,2020-07-30T00:00:00Z,3626
Arkansas,2020-07-30T00:00:00Z,442
California,2020-07-30T00:00:00Z,9026
Colorado,2020-07-30T00:00:00Z,1822
Connecticut,2020-07-30T00:00:00Z,4431
Delaware,2020-07-30T00:00:00Z,581
District of Columbia,2020-07-30T00:00:00Z,584
Florida,2020-07-30T00:00:00Z,6586
Georgia,2020-07-30T00:00:00Z,3671
Hawaii,2020-07-30T00:00:00Z,26
Idaho,2020-07-30T00:00:00Z,177
Illinois,2020-07-30T00:00:00Z,7670
Indiana,2020-07-30T00:00:00Z,2946
Iowa,2020-07-30T00:00:00Z,865
Kansas,2020-07-30T00:00:00Z,357
Kentucky,2020-07-30T00:00:00Z,731
Louisiana,2020-07-30T00:00:00Z,3925
Maine,2020-07-30T00:00:00Z,122
Maryland,2020-07-30T00:00:00Z,3488
Massachusetts,2020-07-30T00:00:00Z,8580
Michigan,2020-07-30T00:00:00Z,6443
Minnesota,2020-07-30T00:00:00Z,1634
Mississippi,2020-07-30T00:00:00Z,1611
Missouri,2020-07-30T00:00:00Z,1255
Montana,2020-07-30T00:00:00Z,55
Nebraska,2020-07-30T00:00:00Z,328
Nevada,2020-07-30T00:00:00Z,801
New Hampshire,2020-07-30T00:00:00Z,415
New Jersey,2020-07-30T00:00:00Z,15809
New Mexico,2020-07-30T00:00:00Z,635
New York,2020-07-30T00:00:00Z,32672
North Carolina,2020-07-30T00:00:00Z,1922
North Dakota,2020-07-30T00:00:00Z,103
Ohio,2020-07-30T00:00:00Z,3442
Oklahoma,2020-07-30T00:00:00Z,536
Oregon,2020-07-30T00:00:00Z,316
Pennsylvania,2020-07-30T00:00:00Z,7194
Puerto Rico,2020-07-30T00:00:00Z,214
Rhode Island,2020-07-30T00:00:00Z,1007
South Carolina,2020-07-30T00:00:00Z,1667
South Dakota,2020-07-30T00:00:00Z,129
Tennessee,2020-07-30T00:00:00Z,1033
Texas,2020-07-30T00:00:00Z,7196
Utah,2020-07-30T00:00:00Z,300
Vermont,2020-07-30T00:00:00Z,57
Virginia,2020-07-30T00:00:00Z,2141
Washington,2020-07-30T00:00:00Z,1564
West Virginia,2020-07-30T00:00:00Z,112
Wisconsin,2020-07-30T00:00:00Z,972
Wyoming,2020-07-30T00:00:00Z,26
United States,2020-07-31T00:00:00Z,154080
Alabama,2020-07-31T00:00:00Z,1580
Alaska,2020-07-31T00:00:00Z,23
Arizona,2020-07-31T00:00:00Z,3694
Arkansas,2020-07-31T00:00:00Z,453
California,2020-07-31T00:00:00Z,9214
Colorado,2020-07-31T00:00:00Z,1838
Connecticut,2020-07-31T00:00:00Z,4432
Delaware,2020-07-31T00:00:00Z,585
District of Columbia,2020-07-31T00:00:00Z,585
Florida,2020-07-31T00:00:00Z,6843
Georgia,2020-07-31T00:00:00Z,3752
Hawaii,2020-07-31T00:00:00Z,26
Idaho,2020-07-31T00:00:00Z,188
Illinois,2020-07-31T00:00:00Z,7692
Indiana,2020-07-31T00:00:00Z,2965
Iowa,2020-07-31T00:00:00Z,872
Kansas,2020-07-31T00:00:00Z,358
Kentucky,2020-07-31T00:00:00Z,735
Louisiana,2020-07-31T00:00:00Z,3949
Maine,2020-07-31T00:00:00Z,123
Maryland,2020-07-31T00:00:00Z,3493
Massachusetts,2020-07-31T00:00:00Z,8609
Michigan,2020-07-31T00:00:00Z,6450
Minnesota,2020-07-31T00:00:00Z,1640
Mississippi,2020-07-31T00:00:00Z,1663
Missouri,2020-07-31T00:00:00Z,1265
Montana,2020-07-31T00:00:00Z,60
Nebraska,2020-07-31T00:00:00Z,332
Nevada,2020-07-31T00:00:00Z,830
New Hampshire,2020-07-31T00:00:00Z,415
New Jersey,2020-07-31T00:00:00Z,15819
New Mexico,2020-07-31T00:00:00Z,642
New York,2020-07-31T00:00:00Z,32675
North Carolina,2020-07-31T00:00:00Z,1942
North Dakota,2020-07-31T00:00:00Z,103
Ohio,2020-07-31T00:00:00Z,3489
Oklahoma,2020-07-31T00:00:00Z,541
Oregon,2020-07-31T00:00:00Z,322
Pennsylvania,2020-07-31T00:00:00Z,7207
Puerto Rico,2020-07-31T00:00:00Z,219
Rhode Island,2020-07-31T00:00:00Z,1020
South Carolina,2020-07-31T00:00:00Z,1712
South Dakota,2020-07-31T00:00:00Z,130
Tennessee,2020-07-31T00:00:00Z,1060
Texas,2020-07-31T00:00:00Z,7311
Utah,2020-07-31T00:00:00Z,304
Vermont,2020-07-31T00:00:00Z,57
Virginia,2020-07-31T00:00:00Z,2174
Washington,2020-07-31T00:00:00Z,1564
West Virginia,2020-07-31T00:00:00Z,116
Wisconsin,2020-07-31T00:00:00Z,978
Wyoming,2020-07-31T00:00:00Z,26
United States,2020-08-01T00:00:00Z,155189
Alabama,2020-08-01T00:00:00Z,1603
Alaska,2020-08-01T00:00:00Z,24
Arizona,2020-08-01T00:00:00Z,3747
Arkansas,2020-08-01T00:00:00Z,458
California,2020-08-01T00:00:00Z,9345
Colorado,2020-08-01T00:00:00Z,1844
Connecticut,2020-08-01T00:00:00Z,4432
Delaware,2020-08-01T00:00:00Z,585
District of Columbia,2020-08-01T00:00:00Z,585
Florida,2020-08-01T00:00:00Z,7022
Georgia,2020-08-01T00:00:00Z,3825
Hawaii,2020-08-01T00:00:00Z,26
Idaho,2020-08-01T00:00:00Z,197
Illinois,2020-08-01T00:00:00Z,7700
Indiana,2020-08-01T00:00:00Z,2971
Iowa,2020-08-01T00:00:00Z,874
Kansas,2020-08-01T00:00:00Z,358
Kentucky,2020-08-01T00:00:00Z,740
Louisiana,2020-08-01T00:00:00Z,3949
Maine,2020-08-01T00:00:00Z,123
Maryland,2020-08-01T00:00:00Z,3506
Massachusetts,2020-08-01T00:00:00Z,8626
Michigan,2020-08-01T00:00:00Z,6457
Minnesota,2020-08-01T00:00:00Z,1646
Mississippi,2020-08-01T00:00:00Z,1693
Missouri,2020-08-01T00:00:00Z,1276
Montana,2020-08-01T00:00:00Z,61
Nebraska,2020-08-01T00:00:00Z,332
Nevada,2020-08-01T00:00:00Z,832
New Hampshire,2020-08-01T00:00:00Z,416
New Jersey,2020-08-01T00:00:00Z,15830
New Mexico,2020-08-01T00:00:00Z,651
New York,2020-08-01T00:00:00Z,32684
North Carolina,2020-08-01T00:00:00Z,1979
North Dakota,2020-08-01T00:00:00Z,103
Ohio,2020-08-01T00:00:00Z,3515
Oklahoma,2020-08-01T00:00:00Z,549
Oregon,2020-08-01T00:00:00Z,325
Pennsylvania,2020-08-01T00:00:00Z,7219
Puerto Rico,2020-08-01T00:00:00Z,225
Rhode Island,2020-08-01T00:00:00Z,1020
South Carolina,2020-08-01T00:00:00Z,1751
South Dakota,2020-08-01T00:00:00Z,134
Tennessee,2020-08-01T00:00:00Z,1067
Texas,2020-08-01T00:00:00Z,7582
Utah,2020-08-01T00:00:00Z,310
Vermont,2020-08-01T00:00:00Z,57
Virginia,2020-08-01T00:00:00Z,2215
Washington,2020-08-01T00:00:00Z,1592
West Virginia,2020-08-01T00:00:00Z,116
Wisconsin,2020-08-01T00:00:00Z,981
Wyoming,2020-08-01T00:00:00Z,26
United States,2020-08-02T00:00:00Z,155600
Alabama,2020-08-02T00:00:00Z,1627
Alaska,2020-08-02T00:00:00Z,24
Arizona,2020-08-02T00:00:00Z,3765
Arkansas,2020-08-02T00:00:00Z,464
California,2020-08-02T00:00:00Z,9396
Colorado,2020-08-02T00:00:00Z,1844
Connecticut,2020-08-02T00:00:00Z,4432
Delaware,2020-08-02T00:00:00Z,585
District of Columbia,2020-08-02T00:00:00Z,586
Florida,2020-08-02T00:00:00Z,7084
Georgia,2020-08-02T00:00:00Z,3840
Hawaii,2020-08-02T00:00:00Z,26
Idaho,2020-08-02T00:00:00Z,197
Illinois,2020-08-02T00:00:00Z,7714
Indiana,2020-08-02T00:00:00Z,2975
Iowa,2020-08-02T00:00:00Z,878
Kansas,2020-08-02T00:00:00Z,361
Kentucky,2020-08-02T00:00:00Z,742
Louisiana,2020-08-02T00:00:00Z,4007
Maine,2020-08-02T00:00:00Z,123
Maryland,2020-08-02T00:00:00Z,3515
Massachusetts,2020-08-02T00:00:00Z,8638
Michigan,2020-08-02T00:00:00Z,6457
Minnesota,2020-08-02T00:00:00Z,1654
Mississippi,2020-08-02T00:00:00Z,1703
Missouri,2020-08-02T00:00:00Z,1276
Montana,2020-08-02T00:00:00Z,61
Nebraska,2020-08-02T00:00:00Z,332
Nevada,2020-08-02T00:00:00Z,832
New Hampshire,2020-08-02T00:00:00Z,417
New Jersey,2020-08-02T00:00:00Z,15836
New Mexico,2020-08-02T00:00:00Z,654
New York,2020-08-02T00:00:00Z,32697
North Carolina,2020-08-02T00:00:00Z,1983
North Dakota,2020-08-02T00:00:00Z,105
Ohio,2020-08-02T00:00:00Z,3529
Oklahoma,2020-08-02T00:00:00Z,550
Oregon,2020-08-02T00:00:00Z,326
Pennsylvania,2020-08-02T00:00:00Z,7223
Puerto Rico,2020-08-02T00:00:00Z,230
Rhode Island,2020-08-02T00:00:00Z,1020
South Carolina,2020-08-02T00:00:00Z,1777
South Dakota,2020-08-02T00:00:00Z,135
Tennessee,2020-08-02T00:00:00Z,1073
Texas,2020-08-02T00:00:00Z,7589
Utah,2020-08-02T00:00:00Z,311
Vermont,2020-08-02T00:00:00Z,57
Virginia,2020-08-02T00:00:00Z,2218
Washington,2020-08-02T00:00:00Z,1596
West Virginia,2020-08-02T00:00:00Z,117
Wisconsin,2020-08-02T00:00:00Z,988
Wyoming,2020-08-02T00:00:00Z,26
United States,2020-08-03T00:00:00Z,156139
Alabama,2020-08-03T00:00:00Z,1633
Alaska,2020-08-03T00:00:00Z,25
Arizona,2020-08-03T00:00:00Z,3779
Arkansas,2020-08-03T00:00:00Z,475
California,2020-08-03T00:00:00Z,9441
Colorado,2020-08-03T00:00:00Z,1844
Connecticut,2020-08-03T00:00:00Z,4437
Delaware,2020-08-03T00:00:00Z,585
District of Columbia,2020-08-03T00:00:00Z,586
Florida,2020-08-03T00:00:00Z,7157
Georgia,2020-08-03T00:00:00Z,3842
Hawaii,2020-08-03T00:00:00Z,26
Idaho,2020-08-03T00:00:00Z,200
Illinois,2020-08-03T00:00:00Z,7723
Indiana,2020-08-03T00:00:00Z,2980
Iowa,2020-08-03T00:00:00Z,884
Kansas,2020-08-03T00:00:00Z,367
Kentucky,2020-08-03T00:00:00Z,744
Louisiana,2020-08-03T00:00:00Z,4024
Maine,2020-08-03T00:00:00Z,124
Maryland,2020-08-03T00:00:00Z,3523
Massachusetts,2020-08-03T00:00:00Z,8648
Michigan,2020-08-03T00:00:00Z,6467
Minnesota,2020-08-03T00:00:00Z,1656
Mississippi,2020-08-03T00:00:00Z,1711
Missouri,2020-08-03T00:00:00Z,1279
Montana,2020-08-03T00:00:00Z,64
Nebraska,2020-08-03T00:00:00Z,328
Nevada,2020-08-03T00:00:00Z,847
New Hampshire,2020-08-03T00:00:00Z,417
New Jersey,2020-08-03T00:00:00Z,15846
New Mexico,2020-08-03T00:00:00Z,655
New York,2020-08-03T00:00:00Z,32697
North Carolina,2020-08-03T00:00:00Z,2043
North Dakota,2020-08-03T00:00:00Z,105
Ohio,2020-08-03T00:00:00Z,3539
Oklahoma,2020-08-03T00:00:00Z,551
Oregon,2020-08-03T00:00:00Z,328
Pennsylvania,2020-08-03T00:00:00Z,7224
Puerto Rico,2020-08-03T00:00:00Z,230
Rhode Island,2020-08-03T00:00:00Z,1020
South Carolina,2020-08-03T00:00:00Z,1793
South Dakota,2020-08-03T00:00:00Z,135
Tennessee,2020-08-03T00:00:00Z,1092
Texas,2020-08-03T00:00:00Z,7727
Utah,2020-08-03T00:00:00Z,314
Vermont,2020-08-03T00:00:00Z,57
Virginia,2020-08-03T00:00:00Z,2218
Washington,2020-08-03T00:00:00Z,1600
West Virginia,2020-08-03T00:00:00Z,117
Wisconsin,2020-08-03T00:00:00Z,1000
Wyoming,2020-08-03T00:00:00Z,27
United States,2020-08-04T00:00:00Z,157513
Alabama,2020-08-04T00:00:00Z,1666
Alaska,2020-08-04T00:00:00Z,25
Arizona,2020-08-04T00:00:00Z,3845
Arkansas,2020-08-04T00:00:00Z,490
California,2020-08-04T00:00:00Z,9684
Colorado,2020-08-04T00:00:00Z,1849
Connecticut,2020-08-04T00:00:00Z,4437
Delaware,2020-08-04T00:00:00Z,587
District of Columbia,2020-08-04T00:00:00Z,587
Florida,2020-08-04T00:00:00Z,7402
Georgia,2020-08-04T00:00:00Z,3921
Hawaii,2020-08-04T00:00:00Z,27
Idaho,2020-08-04T00:00:00Z,210
Illinois,2020-08-04T00:00:00Z,7742
Indiana,2020-08-04T00:00:00Z,2996
Iowa,2020-08-04T00:00:00Z,888
Kansas,2020-08-04T00:00:00Z,368
Kentucky,2020-08-04T00:00:00Z,751
Louisiana,2020-08-04T00:00:00Z,4051
Maine,2020-08-04T00:00:00Z,123
Maryland,2020-08-04T00:00:00Z,3530
Massachusetts,2020-08-04T00:00:00Z,8657
Michigan,2020-08-04T00:00:00Z,6471
Minnesota,2020-08-04T00:00:00Z,1660
Mississippi,2020-08-04T00:00:00Z,1753
Missouri,2020-08-04T00:00:00Z,1290
Montana,2020-08-04T00:00:00Z,64
Nebraska,2020-08-04T00:00:00Z,332
Nevada,2020-08-04T00:00:00Z,862
New Hampshire,2020-08-04T00:00:00Z,418
New Jersey,2020-08-04T00:00:00Z,15857
New Mexico,2020-08-04T00:00:00Z,658
New York,2020-08-04T00:00:00Z,32703
North Carolina,2020-08-04T00:00:00Z,2061
North Dakota,2020-08-04T00:00:00Z,107
Ohio,2020-08-04T00:00:00Z,3570
Oklahoma,2020-08-04T00:00:00Z,566
Oregon,2020-08-04T00:00:00Z,333
Pennsylvania,2020-08-04T00:00:00Z,7248
Puerto Rico,2020-08-04T00:00:00Z,237
Rhode Island,2020-08-04T00:00:00Z,1020
South Carolina,2020-08-04T00:00:00Z,1847
South Dakota,2020-08-04T00:00:00Z,136
Tennessee,2020-08-04T00:00:00Z,1117
Texas,2020-08-04T00:00:00Z,7961
Utah,2020-08-04T00:00:00Z,321
Vermont,2020-08-04T00:00:00Z,57
Virginia,2020-08-04T00:00:00Z,2244
Washington,2020-08-04T00:00:00Z,1619
West Virginia,2020-08-04T00:00:00Z,124
Wisconsin,2020-08-04T00:00:00Z,1009
Wyoming,2020-08-04T00:00:00Z,27
United States,2020-08-05T00:00:00Z,158889
Alabama,2020-08-05T00:00:00Z,1695
Alaska,2020-08-05T00:00:00Z,25
Arizona,2020-08-05T00:00:00Z,3932
Arkansas,2020-08-05T00:00:00Z,508
California,2020-08-05T00:00:00Z,9808
Colorado,2020-08-05T00:00:00Z,1851
Connecticut,2020-08-05T00:00:00Z,4437
Delaware,2020-08-05T00:00:00Z,587
District of Columbia,2020-08-05T00:00:00Z,587
Florida,2020-08-05T00:00:00Z,7627
Georgia,2020-08-05T00:00:00Z,3984
Hawaii,2020-08-05T00:00:00Z,27
Idaho,2020-08-05T00:00:00Z,217
Illinois,2020-08-05T00:00:00Z,7770
Indiana,2020-08-05T00:00:00Z,3007
Iowa,2020-08-05T00:00:00Z,900
Kansas,2020-08-05T00:00:00Z,372
Kentucky,2020-08-05T00:00:00Z,752
Louisiana,2020-08-05T00:00:00Z,4096
Maine,2020-08-05T00:00:00Z,124
Maryland,2020-08-05T00:00:00Z,3536
Massachusetts,2020-08-05T00:00:00Z,8659
Michigan,2020-08-05T00:00:00Z,6478
Minnesota,2020-08-05T00:00:00Z,1670
Mississippi,2020-08-05T00:00:00Z,1804
Missouri,2020-08-05T00:00:00Z,1297
Montana,2020-08-05T00:00:00Z,65
Nebraska,2020-08-05T00:00:00Z,340
Nevada,2020-08-05T00:00:00Z,890
New Hampshire,2020-08-05T00:00:00Z,418
New Jersey,2020-08-05T00:00:00Z,15842
New Mexico,2020-08-05T00:00:00Z,667
New York,2020-08-05T00:00:00Z,32736
North Carolina,2020-08-05T00:00:00Z,2085
North Dakota,2020-08-05T00:00:00Z,108
Ohio,2020-08-05T00:00:00Z,3596
Oklahoma,2020-08-05T00:00:00Z,583
Oregon,2020-08-05T00:00:00Z,338
Pennsylvania,2020-08-05T00:00:00Z,7254
Puerto Rico,2020-08-05T00:00:00Z,246
Rhode Island,2020-08-05T00:00:00Z,1020
South Carolina,2020-08-05T00:00:00Z,1894
South Dakota,2020-08-05T00:00:00Z,137
Tennessee,2020-08-05T00:00:00Z,1144
Texas,2020-08-05T00:00:00Z,8321
Utah,2020-08-05T00:00:00Z,327
Vermont,2020-08-05T00:00:00Z,57
Virginia,2020-08-05T00:00:00Z,2274
Washington,2020-08-05T00:00:00Z,1624
West Virginia,2020-08-05T00:00:00Z,124
Wisconsin,2020-08-05T00:00:00Z,1017
Wyoming,2020-08-05T00:00:00Z,27
United States,2020-08-06T00:00:00Z,160136
Alabama,2020-08-06T00:00:00Z,1714
Alaska,2020-08-06T00:00:00Z,25
Arizona,2020-08-06T00:00:00Z,4002
Arkansas,2020-08-06T00:00:00Z,515
California,2020-08-06T00:00:00Z,10021
Colorado,2020-08-06T00:00:00Z,1852
Connecticut,2020-08-06T00:00:00Z,4437
Delaware,2020-08-06T00:00:00Z,587
District of Columbia,2020-08-06T00:00:00Z,587
Florida,2020-08-06T00:00:00Z,7747
Georgia,2020-08-06T00:00:00Z,4026
